meeting_id,department,word_count,positive_count,negative_count,sentiment_score
M_4096,Engineering,2424,95,89,5.16
M_4097,Engineering,4528,154,88,4.56
M_4098,Sales,2317,76,51,6.24
M_4099,Engineering,2335,110,79,5.76
M_4100,Operations,1202,34,33,4.25
M_4101,HR,3351,162,88,4.98
M_4102,Finance,3357,192,126,6.38
M_4103,Engineering,3210,136,83,4.59
M_4104,Sales,1933,85,49,6.03
M_4105,Operations,1863,42,20,3.02
M_4106,IT,1336,72,16,4.23
M_4107,Engineering,2575,80,26,5.34
M_4108,Legal,1527,68,57,5.45
M_4109,Finance,1440,85,32,4.28
M_4110,Finance,2118,92,50,5.26
M_4111,Marketing,2059,100,72,5.08
M_4112,Engineering,2015,76,56,5.86
M_4113,Engineering,2919,65,82,3.97
M_4114,Finance,2571,133,48,5.67
M_4115,Sales,2240,47,78,4.99
M_4116,R&D,2664,127,39,5.51
M_4117,HR,1607,33,18,5.15
M_4118,Engineering,2594,141,40,5.19
M_4119,Customer Support,2635,69,47,5.03
M_4120,Sales,1147,46,21,6.04
M_4121,Marketing,3396,149,102,5.28
M_4122,Operations,1706,65,28,4.93
M_4123,Legal,2581,86,78,4.58
M_4124,Customer Support,3547,137,45,5.0
M_4125,Operations,3333,108,48,4.39
M_4126,Operations,2530,94,63,4.84
M_4127,R&D,2173,74,81,4.12
M_4128,Sales,3352,142,119,5.79
M_4129,Engineering,3107,91,121,4.43
M_4130,Sales,1943,115,57,6.8
M_4131,Sales,1784,71,54,6.48
M_4132,Operations,634,17,18,4.25
M_4133,Operations,2638,103,75,5.1
M_4134,Finance,2425,132,34,5.91
M_4135,Engineering,3522,73,92,4.81
M_4136,Customer Support,2823,133,60,4.3
M_4137,Sales,3700,155,86,4.96
M_4138,Operations,1872,50,48,5.69
M_4139,Finance,3524,185,48,6.11
M_4140,Sales,2023,70,42,5.72
M_4141,Engineering,3199,101,38,5.81
M_4142,Engineering,1187,63,46,2.77
M_4143,Product Management,2711,123,36,6.38
M_4144,R&D,713,39,12,5.25
M_4145,Operations,2259,102,82,5.2
M_4146,Engineering,2896,143,70,5.0
M_4147,HR,2031,108,28,6.51
M_4148,Customer Support,1554,34,33,3.83
M_4149,Customer Support,3261,166,43,6.03
M_4150,Engineering,2406,107,38,5.6
M_4151,Engineering,2059,46,23,5.61
M_4152,Customer Support,2537,102,58,4.52
M_4153,HR,4873,113,166,3.84
M_4154,Sales,3538,174,97,6.86
M_4155,Engineering,3546,148,99,5.39
M_4156,Finance,2891,168,46,6.51
M_4157,Product Management,2649,72,53,4.92
M_4158,IT,343,15,12,4.75
M_4159,Finance,1888,53,23,6.27
M_4160,Marketing,2067,92,73,6.95
M_4161,Engineering,812,39,19,5.25
M_4162,Finance,1458,71,51,4.53
M_4163,HR,717,37,14,5.97
M_4164,Finance,2465,133,49,5.14
M_4165,HR,3236,74,105,5.38
M_4166,Sales,3496,117,117,5.51
M_4167,Engineering,2873,136,48,6.56
M_4168,Sales,1632,65,63,5.12
M_4169,Engineering,761,21,9,5.54
M_4170,Engineering,918,38,11,4.9
M_4171,Data Science,1357,49,37,4.86
M_4172,Marketing,1700,60,53,4.95
M_4173,Finance,2356,123,91,5.73
M_4174,Product Management,1587,57,35,5.87
M_4175,Data Science,2805,59,30,5.55
M_4176,Finance,2290,51,64,4.86
M_4177,Customer Support,2509,136,46,5.03
M_4178,Sales,3526,206,81,6.98
M_4179,Sales,1437,68,35,6.87
M_4180,HR,2876,99,34,3.07
M_4181,Operations,2487,143,61,5.11
M_4182,Operations,2199,102,50,5.06
M_4183,Sales,3296,177,103,6.62
M_4184,Engineering,3291,166,96,5.16
M_4185,Operations,1648,57,25,5.77
M_4186,Engineering,2336,91,37,4.37
M_4187,Finance,2753,75,48,5.31
M_4188,Operations,2254,71,34,5.88
M_4189,Operations,3026,154,89,4.04
M_4190,Customer Support,2753,153,109,6.6
M_4191,Product Management,4149,203,122,6.15
M_4192,Marketing,1122,43,31,5.36
M_4193,Customer Support,2389,56,53,4.0
M_4194,Operations,1682,37,32,4.89
M_4195,Engineering,3043,106,113,5.04
M_4196,Engineering,1044,40,40,5.35
M_4197,Sales,2811,124,70,7.35
M_4198,Marketing,1932,39,36,4.87
M_4199,Operations,1839,109,60,5.72
M_4200,Product Management,1198,41,16,4.17
M_4201,Engineering,2081,112,68,4.88
M_4202,Engineering,3476,143,120,5.37
M_4203,IT,2477,62,34,5.67
M_4204,Engineering,3064,159,120,4.52
M_4205,Marketing,3998,193,158,4.97
M_4206,Finance,2737,112,104,6.2
M_4207,Finance,1997,81,49,6.09
M_4208,Engineering,2920,68,50,5.23
M_4209,Engineering,2010,92,55,3.39
M_4210,Engineering,2046,115,46,7.35
M_4211,Finance,1132,26,18,5.05
M_4212,Finance,3333,101,75,4.83
M_4213,Sales,2152,120,64,5.57
M_4214,Operations,2663,83,32,5.49
M_4215,Customer Support,1567,72,31,5.13
M_4216,Engineering,2892,119,30,6.07
M_4217,Marketing,1814,79,58,4.59
M_4218,Operations,2372,86,69,4.82
M_4219,Sales,3290,105,39,7.85
M_4220,Sales,3211,70,125,5.76
M_4221,Operations,2480,123,26,5.25
M_4222,Legal,908,45,25,4.02
M_4223,Customer Support,5193,243,172,5.1
M_4224,Finance,4071,186,136,5.95
M_4225,Customer Support,3150,93,34,5.42
M_4226,HR,1822,38,67,4.63
M_4227,Operations,2397,125,90,5.44
M_4228,Marketing,2010,79,53,6.79
M_4229,Engineering,3637,117,88,5.94
M_4230,Operations,2736,65,31,4.5
M_4231,Finance,1794,40,48,2.92
M_4232,HR,2076,70,46,5.35
M_4233,R&D,3509,183,116,5.83
M_4234,Engineering,3940,223,87,4.47
M_4235,Sales,3875,216,118,6.03
M_4236,Engineering,3181,180,41,5.23
M_4237,Customer Support,2272,127,31,5.07
M_4238,Operations,150,6,2,4.83
M_4239,Sales,2767,79,31,7.14
M_4240,Operations,2498,129,65,5.37
M_4241,HR,2625,74,88,4.24
M_4242,Customer Support,2548,78,72,5.3
M_4243,Marketing,1306,38,35,4.21
M_4244,HR,3001,121,91,6.13
M_4245,R&D,3068,100,61,5.92
M_4246,Sales,3114,81,64,7.09
M_4247,Engineering,3351,127,65,5.06
M_4248,Finance,3043,167,95,4.84
M_4249,IT,2130,91,31,5.35
M_4250,HR,2436,134,25,5.38
M_4251,Engineering,2582,71,72,4.47
M_4252,Sales,2596,69,99,5.11
M_4253,Marketing,3398,146,96,5.1
M_4254,Engineering,3079,118,103,4.11
M_4255,Operations,4369,202,131,5.7
M_4256,Data Science,4485,232,111,5.23
M_4257,Marketing,2571,128,81,5.18
M_4258,HR,150,8,5,4.31
M_4259,HR,3613,129,60,4.26
M_4260,Engineering,2013,56,40,6.63
M_4261,Legal,1778,74,29,4.28
M_4262,HR,2141,52,50,5.5
M_4263,HR,2098,66,76,5.08
M_4264,Operations,3051,86,62,2.86
M_4265,Marketing,1096,39,23,6.91
M_4266,Operations,1530,37,54,5.44
M_4267,Engineering,2808,59,71,4.34
M_4268,Customer Support,3060,141,79,4.77
M_4269,R&D,3077,136,110,4.17
M_4270,Operations,1791,86,44,6.7
M_4271,IT,1619,75,49,4.43
M_4272,Engineering,2044,50,25,4.7
M_4273,Marketing,2715,85,41,4.81
M_4274,Finance,3836,96,84,5.1
M_4275,Finance,657,35,16,6.39
M_4276,HR,2301,114,89,6.54
M_4277,Sales,1300,36,50,5.26
M_4278,Engineering,1012,34,35,5.29
M_4279,HR,3370,197,65,5.46
M_4280,Engineering,2990,130,116,4.26
M_4281,Customer Support,2904,151,89,6.58
M_4282,Sales,3328,101,72,7.1
M_4283,Engineering,2068,58,64,5.12
M_4284,Finance,2110,108,22,6.67
M_4285,Finance,4467,211,64,6.3
M_4286,Product Management,2278,107,79,5.19
M_4287,Finance,3161,133,92,5.39
M_4288,Sales,2505,106,52,7.39
M_4289,Customer Support,836,41,20,4.13
M_4290,Finance,659,20,24,6.28
M_4291,Engineering,1978,67,57,4.87
M_4292,Finance,3450,189,75,6.55
M_4293,Legal,3209,103,43,4.66
M_4294,HR,3322,139,62,5.5
M_4295,Sales,1611,77,63,5.82
M_4296,Engineering,3954,237,91,4.94
M_4297,Engineering,1631,61,39,4.92
M_4298,Marketing,2691,99,67,6.53
M_4299,Finance,2490,133,90,3.32
M_4300,Engineering,2343,122,65,4.25
M_4301,R&D,3704,182,114,4.6
M_4302,Customer Support,1865,71,40,3.96
M_4303,Finance,1285,42,13,6.43
M_4304,Customer Support,2517,111,95,5.58
M_4305,Engineering,2140,117,82,5.64
M_4306,Marketing,5539,306,213,4.89
M_4307,Operations,3108,75,119,5.93
M_4308,Customer Support,2131,79,73,3.46
M_4309,Customer Support,1549,59,47,6.25
M_4310,Sales,807,47,28,5.39
M_4311,R&D,1577,74,44,4.98
M_4312,Engineering,2603,94,36,4.88
M_4313,Product Management,3784,79,82,4.13
M_4314,IT,3509,149,137,6.57
M_4315,Engineering,2706,64,55,5.66
M_4316,Customer Support,2209,117,79,5.65
M_4317,Engineering,2741,137,35,4.39
M_4318,HR,2033,78,40,5.33
M_4319,Marketing,4046,150,83,5.86
M_4320,Finance,2329,130,26,5.66
M_4321,R&D,2422,76,32,4.25
M_4322,Operations,505,15,7,6.02
M_4323,Marketing,2324,133,81,5.59
M_4324,Customer Support,3252,170,38,4.27
M_4325,IT,1539,81,29,3.85
M_4326,Engineering,1824,50,18,5.66
M_4327,Data Science,3213,82,99,6.91
M_4328,Engineering,1171,24,33,4.11
M_4329,Customer Support,3452,101,101,4.73
M_4330,Sales,2021,103,42,7.12
M_4331,Engineering,2150,63,34,4.12
M_4332,Marketing,1488,73,47,5.03
M_4333,Operations,2840,85,97,4.27
M_4334,HR,4713,168,66,6.0
M_4335,Engineering,3203,190,78,6.41
M_4336,Finance,1722,51,30,5.25
M_4337,Legal,3522,123,52,4.08
M_4338,HR,2214,70,70,4.65
M_4339,Sales,3737,91,97,5.15
M_4340,Marketing,3226,127,53,4.67
M_4341,Engineering,150,5,2,5.12
M_4342,Customer Support,1596,76,62,5.1
M_4343,Customer Support,3349,176,118,5.12
M_4344,Finance,2636,110,95,5.05
M_4345,HR,1578,33,37,5.02
M_4346,Customer Support,1929,86,55,4.69
M_4347,Finance,784,17,16,3.97
M_4348,Customer Support,2420,108,29,5.02
M_4349,Operations,4489,212,98,4.79
M_4350,Customer Support,3224,89,89,3.61
M_4351,Finance,4471,235,83,5.64
M_4352,HR,3294,185,116,4.72
M_4353,IT,3424,179,49,5.56
M_4354,Finance,4276,137,89,5.79
M_4355,Finance,2839,123,39,4.54
M_4356,Sales,2331,131,51,6.23
M_4357,Operations,3429,112,38,3.77
M_4358,Finance,3808,201,69,6.57
M_4359,Engineering,2068,42,45,3.9
M_4360,Engineering,1850,37,45,4.54
M_4361,Finance,2624,132,69,6.31
M_4362,Customer Support,3248,163,59,4.72
M_4363,Marketing,3218,165,82,4.52
M_4364,Sales,1218,69,30,6.77
M_4365,Operations,4220,104,82,5.6
M_4366,Engineering,1922,56,67,4.44
M_4367,Marketing,2261,126,59,5.12
M_4368,Engineering,1687,45,33,4.72
M_4369,Engineering,4928,233,189,4.92
M_4370,Sales,2717,111,96,4.07
M_4371,HR,1734,40,68,4.69
M_4372,Engineering,3277,102,100,6.43
M_4373,HR,3192,130,68,4.48
M_4374,Marketing,2331,126,42,5.14
M_4375,Marketing,3256,157,97,4.45
M_4376,HR,1757,78,69,5.54
M_4377,Product Management,2056,81,59,6.07
M_4378,Engineering,690,22,25,5.9
M_4379,Marketing,1308,32,25,4.26
M_4380,Engineering,4126,150,91,5.54
M_4381,Engineering,3977,84,147,5.99
M_4382,Finance,2559,72,83,5.36
M_4383,Finance,3996,149,157,5.36
M_4384,Product Management,2355,86,78,4.66
M_4385,Finance,2280,49,53,5.16
M_4386,IT,2550,111,66,6.17
M_4387,Engineering,2387,100,88,5.31
M_4388,Engineering,2306,53,61,3.97
M_4389,Engineering,3529,203,62,5.03
M_4390,Engineering,2635,63,60,5.98
M_4391,Finance,3141,170,80,5.55
M_4392,Operations,3428,68,44,5.17
M_4393,Engineering,2849,157,92,4.78
M_4394,R&D,1626,33,21,6.02
M_4395,Product Management,1282,64,28,6.61
M_4396,Sales,2633,90,89,6.92
M_4397,Engineering,2345,116,56,6.41
M_4398,Engineering,2578,92,90,4.72
M_4399,Engineering,2485,56,50,4.62
M_4400,Engineering,4825,244,186,5.0
M_4401,Marketing,1302,29,21,5.35
M_4402,Sales,709,40,7,7.6
M_4403,HR,2799,61,101,5.79
M_4404,Data Science,2161,84,70,5.5
M_4405,Operations,2784,136,47,4.17
M_4406,R&D,3025,108,119,3.61
M_4407,Engineering,3655,104,91,5.23
M_4408,HR,1143,57,44,5.82
M_4409,Finance,1998,102,50,5.2
M_4410,Engineering,2885,164,69,6.86
M_4411,Engineering,3193,111,74,4.25
M_4412,Operations,4474,180,89,4.24
M_4413,Operations,3360,116,87,4.55
M_4414,HR,2448,74,57,4.51
M_4415,Marketing,1698,84,18,6.1
M_4416,HR,1992,66,35,4.82
M_4417,Engineering,1966,72,32,3.97
M_4418,Sales,3089,111,111,6.57
M_4419,Engineering,2731,132,76,3.8
M_4420,Engineering,1308,74,43,4.38
M_4421,IT,2107,98,81,3.78
M_4422,Finance,3289,127,96,5.26
M_4423,Customer Support,2816,144,111,4.84
M_4424,Sales,3011,137,58,7.81
M_4425,HR,2844,63,44,5.8
M_4426,Sales,3963,94,87,7.1
M_4427,Engineering,2712,58,65,5.21
M_4428,Engineering,2152,82,79,4.23
M_4429,Customer Support,1675,88,44,4.94
M_4430,Operations,2724,88,51,5.61
M_4431,Finance,303,10,9,5.6
M_4432,Marketing,2334,131,58,5.18
M_4433,R&D,2314,123,34,5.78
M_4434,Engineering,1271,59,34,4.45
M_4435,Sales,1664,51,62,4.71
M_4436,Sales,3228,79,113,4.6
M_4437,Customer Support,2707,55,74,4.55
M_4438,Data Science,2591,62,55,4.08
M_4439,Sales,2775,87,34,5.58
M_4440,Product Management,2583,108,62,5.9
M_4441,Product Management,3618,81,117,4.08
M_4442,Sales,2611,66,54,5.34
M_4443,HR,1187,32,20,5.16
M_4444,HR,3967,179,150,5.27
M_4445,IT,2833,126,98,4.7
M_4446,Engineering,1969,82,57,5.76
M_4447,Customer Support,1371,41,19,5.18
M_4448,Sales,2856,99,40,7.04
M_4449,Customer Support,2394,57,31,4.64
M_4450,HR,3916,113,111,4.59
M_4451,Finance,2188,122,29,4.88
M_4452,Product Management,1746,103,61,5.49
M_4453,Customer Support,3306,151,131,4.38
M_4454,Product Management,3332,188,69,4.9
M_4455,Engineering,2651,121,62,4.86
M_4456,Operations,3108,66,97,4.35
M_4457,Engineering,2466,147,93,5.38
M_4458,HR,2710,64,99,3.74
M_4459,Finance,3548,167,41,5.6
M_4460,HR,3062,92,46,5.69
M_4461,Marketing,2347,83,76,4.79
M_4462,Data Science,3717,170,113,6.69
M_4463,Engineering,371,13,5,5.23
M_4464,Operations,4346,130,108,3.8
M_4465,HR,964,32,32,4.78
M_4466,Engineering,1935,65,32,5.22
M_4467,Engineering,2463,143,89,5.58
M_4468,R&D,2368,123,27,5.2
M_4469,Product Management,3405,130,113,4.24
M_4470,Legal,1547,43,44,3.71
M_4471,Data Science,2734,143,53,4.81
M_4472,Sales,1979,52,62,5.18
M_4473,HR,2765,78,92,4.04
M_4474,Operations,2441,84,92,4.38
M_4475,Marketing,2583,142,54,6.16
M_4476,HR,2005,50,61,6.26
M_4477,HR,2040,50,57,5.57
M_4478,Finance,2758,109,71,6.18
M_4479,Finance,3349,104,122,5.73
M_4480,Engineering,1961,83,19,5.99
M_4481,Marketing,1718,65,31,5.17
M_4482,Finance,3052,114,79,5.23
M_4483,Finance,2470,60,37,4.76
M_4484,Sales,3247,83,120,5.42
M_4485,Customer Support,1684,88,49,4.86
M_4486,Engineering,898,49,21,5.88
M_4487,HR,2020,59,69,5.29
M_4488,Customer Support,1810,44,42,4.49
M_4489,Finance,2429,53,64,5.0
M_4490,Sales,1926,85,19,6.54
M_4491,Operations,3166,153,66,5.81
M_4492,Finance,2240,78,31,3.99
M_4493,Customer Support,2635,124,80,3.96
M_4494,Customer Support,2641,128,64,5.64
M_4495,Operations,2675,153,50,5.34
M_4496,Marketing,2478,55,59,4.88
M_4497,Engineering,2959,81,48,4.9
M_4498,Sales,1783,40,67,5.33
M_4499,HR,3759,205,43,5.88
M_4500,Finance,2287,118,82,4.27
M_4501,Marketing,1319,56,33,5.45
M_4502,Sales,2669,62,76,5.92
M_4503,Engineering,1733,53,33,5.43
M_4504,Marketing,3098,98,120,5.36
M_4505,Sales,4488,190,82,6.5
M_4506,Customer Support,1792,54,49,4.2
M_4507,Engineering,2799,64,111,4.08
M_4508,Finance,920,45,33,7.1
M_4509,R&D,2908,92,75,4.82
M_4510,Engineering,1702,64,67,4.83
M_4511,Marketing,1937,48,60,5.75
M_4512,Engineering,1508,78,24,6.63
M_4513,Operations,3158,134,70,4.77
M_4514,Finance,3406,190,68,4.56
M_4515,HR,2521,100,51,4.2
M_4516,Marketing,1722,99,56,6.85
M_4517,Legal,3930,218,108,4.0
M_4518,Engineering,1824,78,20,5.3
M_4519,Engineering,554,31,20,4.42
M_4520,Product Management,2912,95,55,3.98
M_4521,Finance,1505,52,60,4.71
M_4522,Legal,3389,73,130,3.67
M_4523,Finance,2156,93,82,4.5
M_4524,Customer Support,3043,148,104,6.21
M_4525,HR,3761,191,62,5.68
M_4526,Customer Support,1412,36,36,5.29
M_4527,R&D,1990,75,33,5.87
M_4528,Finance,2431,65,43,5.01
M_4529,Engineering,3883,180,109,4.83
M_4530,Sales,1907,50,21,6.15
M_4531,Engineering,1964,110,76,5.31
M_4532,Sales,2930,85,110,5.13
M_4533,Sales,1980,62,42,5.99
M_4534,Finance,2637,142,67,4.72
M_4535,Finance,1103,42,26,5.01
M_4536,HR,4492,94,163,4.58
M_4537,Operations,1287,51,39,4.08
M_4538,Engineering,2210,51,40,3.17
M_4539,Engineering,2470,146,57,4.61
M_4540,Engineering,4221,183,96,6.65
M_4541,Marketing,1307,39,50,4.9
M_4542,Sales,4285,182,65,6.78
M_4543,Sales,3181,73,40,3.91
M_4544,HR,2875,149,104,4.35
M_4545,Customer Support,1613,91,59,3.79
M_4546,Engineering,3014,165,108,5.03
M_4547,Operations,1848,62,46,7.02
M_4548,Operations,3639,120,108,5.4
M_4549,Customer Support,1626,34,43,5.8
M_4550,R&D,2398,110,28,5.14
M_4551,Engineering,2000,82,55,6.23
M_4552,Engineering,1611,61,16,6.94
M_4553,Legal,3167,178,62,4.75
M_4554,Marketing,2981,79,113,4.68
M_4555,Finance,3588,73,68,3.96
M_4556,Operations,898,20,34,4.6
M_4557,Operations,3457,100,60,5.18
M_4558,R&D,4754,101,92,6.64
M_4559,Data Science,2093,83,60,4.07
M_4560,Customer Support,4205,136,138,4.64
M_4561,Sales,2263,61,56,4.11
M_4562,Product Management,1264,63,46,4.79
M_4563,Engineering,2224,62,24,5.42
M_4564,Sales,3443,163,129,6.34
M_4565,Legal,1745,59,27,5.09
M_4566,Sales,1959,79,71,6.16
M_4567,Sales,3034,174,66,6.69
M_4568,Engineering,2502,53,87,4.9
M_4569,Product Management,3026,121,91,4.26
M_4570,Marketing,2714,147,41,4.1
M_4571,Operations,2931,127,110,4.62
M_4572,Sales,2110,65,36,5.78
M_4573,Customer Support,2708,97,46,5.7
M_4574,Customer Support,1665,78,57,4.64
M_4575,Sales,3659,203,48,6.06
M_4576,HR,1929,41,32,5.36
M_4577,Sales,3515,80,88,5.48
M_4578,IT,2289,75,79,5.63
M_4579,Operations,2681,78,38,6.73
M_4580,R&D,2054,62,54,6.79
M_4581,Sales,1585,45,49,5.81
M_4582,Customer Support,929,25,33,4.77
M_4583,Customer Support,1550,39,59,5.64
M_4584,Operations,2208,126,74,5.12
M_4585,IT,2690,69,79,5.51
M_4586,HR,3409,96,78,4.14
M_4587,Engineering,2098,62,28,4.91
M_4588,Operations,1706,97,53,6.18
M_4589,Customer Support,1201,60,47,4.17
M_4590,Finance,2932,151,94,5.09
M_4591,Sales,3744,90,39,4.46
M_4592,Marketing,3639,194,90,7.23
M_4593,Sales,3138,113,89,7.0
M_4594,HR,3074,93,94,5.15
M_4595,Operations,4027,173,127,5.52
M_4596,Customer Support,2798,147,74,5.13
M_4597,Sales,3081,157,51,7.42
M_4598,HR,2211,122,84,4.76
M_4599,Sales,1274,72,39,6.72
M_4600,Engineering,1884,55,32,5.98
M_4601,Customer Support,2491,92,48,5.66
M_4602,Legal,2554,52,96,2.72
M_4603,HR,4233,233,155,4.7
M_4604,Customer Support,2573,67,57,3.89
M_4605,Legal,3560,193,39,5.0
M_4606,Product Management,2108,69,24,3.6
M_4607,Engineering,2219,77,41,3.53
M_4608,IT,1303,28,37,6.67
M_4609,HR,1831,60,50,5.55
M_4610,Sales,2974,165,86,6.17
M_4611,Engineering,2506,52,78,5.19
M_4612,Marketing,3348,121,35,5.64
M_4613,Engineering,2663,56,35,5.88
M_4614,Sales,2182,76,45,5.33
M_4615,Sales,4433,119,64,6.06
M_4616,Customer Support,2415,72,29,4.93
M_4617,Product Management,3546,195,103,4.42
M_4618,Sales,2138,80,73,6.96
M_4619,Product Management,3138,97,102,4.63
M_4620,Product Management,3335,145,115,5.9
M_4621,Customer Support,2687,69,80,4.65
M_4622,Engineering,380,11,12,6.28
M_4623,Operations,2516,105,45,4.41
M_4624,R&D,3607,106,143,4.03
M_4625,Operations,2974,140,46,4.59
M_4626,Sales,2901,115,47,6.14
M_4627,Marketing,949,48,17,6.89
M_4628,Operations,1851,107,72,6.46
M_4629,Marketing,2870,70,113,3.15
M_4630,Engineering,2869,95,97,5.19
M_4631,Sales,3593,117,103,2.84
M_4632,Customer Support,2369,61,60,5.19
M_4633,Product Management,2865,150,112,6.03
M_4634,Engineering,2514,126,77,5.16
M_4635,IT,1611,63,61,5.08
M_4636,Sales,469,19,9,6.06
M_4637,Operations,2887,64,57,4.4
M_4638,Customer Support,2656,112,94,4.98
M_4639,Customer Support,1943,100,28,4.77
M_4640,R&D,1042,44,39,5.79
M_4641,Sales,3066,93,77,5.71
M_4642,Product Management,2260,105,85,4.4
M_4643,Engineering,3001,103,60,3.91
M_4644,Operations,4177,174,131,3.61
M_4645,Customer Support,572,22,14,5.69
M_4646,Operations,1870,65,53,4.7
M_4647,Sales,2311,112,58,6.33
M_4648,Product Management,3809,210,148,6.59
M_4649,Engineering,1027,20,31,4.44
M_4650,Engineering,4242,243,74,4.9
M_4651,Customer Support,2622,106,97,4.53
M_4652,Marketing,2413,115,45,5.58
M_4653,Product Management,2321,125,49,6.84
M_4654,HR,2107,81,27,6.51
M_4655,Engineering,3443,183,127,5.66
M_4656,Product Management,1538,41,28,6.24
M_4657,Finance,2810,74,49,4.95
M_4658,Engineering,2154,99,81,5.32
M_4659,Customer Support,1814,99,61,4.57
M_4660,Marketing,4827,268,68,4.6
M_4661,Finance,2877,131,95,6.09
M_4662,Marketing,3051,125,114,5.73
M_4663,Customer Support,3523,117,43,4.81
M_4664,Customer Support,1220,72,42,4.82
M_4665,Operations,4077,133,107,3.86
M_4666,Engineering,241,11,7,4.38
M_4667,Product Management,1808,74,44,5.43
M_4668,Operations,2086,92,64,4.71
M_4669,Operations,3023,108,33,5.07
M_4670,HR,2696,157,88,5.17
M_4671,Product Management,2349,100,25,4.77
M_4672,Customer Support,2489,143,58,4.2
M_4673,Engineering,1619,32,23,3.77
M_4674,HR,1152,49,39,4.97
M_4675,Legal,3153,153,61,5.21
M_4676,Engineering,3124,155,73,3.95
M_4677,IT,3926,220,89,5.31
M_4678,Operations,1788,36,59,5.1
M_4679,Operations,3123,62,76,4.16
M_4680,Sales,2244,87,75,7.12
M_4681,Sales,3571,75,43,5.5
M_4682,R&D,3419,201,53,5.35
M_4683,Sales,2690,77,71,5.63
M_4684,Customer Support,2194,85,84,3.3
M_4685,HR,3364,75,41,5.91
M_4686,Engineering,3082,125,34,4.53
M_4687,Engineering,1884,66,27,5.02
M_4688,Finance,1304,28,38,5.4
M_4689,IT,2240,74,49,6.28
M_4690,HR,3863,137,134,4.14
M_4691,HR,3531,210,42,5.12
M_4692,Sales,1498,42,23,7.17
M_4693,Marketing,1449,60,27,5.88
M_4694,Marketing,3647,216,105,6.13
M_4695,Product Management,1477,76,45,4.37
M_4696,Marketing,2958,176,40,5.41
M_4697,Marketing,1945,114,74,5.32
M_4698,Engineering,3955,156,80,4.51
M_4699,Data Science,1806,86,56,3.83
M_4700,Sales,3529,86,90,5.27
M_4701,Engineering,2666,100,44,6.29
M_4702,Operations,2726,142,96,5.22
M_4703,Finance,726,29,25,6.15
M_4704,HR,517,24,11,5.39
M_4705,HR,2301,114,63,4.61
M_4706,Customer Support,2722,82,48,5.66
M_4707,Engineering,1487,81,45,5.41
M_4708,Customer Support,1520,58,29,5.48
M_4709,Operations,3005,85,106,4.08
M_4710,HR,3006,164,49,6.21
M_4711,Marketing,2376,87,24,6.43
M_4712,Sales,3202,160,57,6.39
M_4713,Customer Support,1443,60,22,4.25
M_4714,Marketing,2179,76,55,5.31
M_4715,Sales,3983,208,64,6.73
M_4716,Finance,2561,111,84,5.29
M_4717,Data Science,2613,93,45,5.66
M_4718,Marketing,4575,111,142,6.03
M_4719,R&D,1240,69,33,4.77
M_4720,Sales,3216,68,127,4.48
M_4721,Engineering,3997,217,159,5.12
M_4722,Sales,2207,75,79,5.43
M_4723,HR,3273,149,107,5.76
M_4724,Sales,1616,91,34,5.17
M_4725,Engineering,1881,49,61,5.75
M_4726,R&D,2846,121,110,6.12
M_4727,Product Management,3218,162,34,5.4
M_4728,Customer Support,3508,176,91,4.87
M_4729,Engineering,3912,160,64,4.63
M_4730,Engineering,2439,109,65,4.75
M_4731,Engineering,3574,179,85,4.94
M_4732,Customer Support,2191,117,59,5.91
M_4733,R&D,3311,167,87,5.18
M_4734,Marketing,2686,91,104,4.09
M_4735,Engineering,2901,173,77,5.54
M_4736,Marketing,2881,107,101,5.97
M_4737,Sales,1055,22,20,5.75
M_4738,HR,1488,51,34,6.29
M_4739,Operations,2592,65,62,5.63
M_4740,Customer Support,981,24,18,3.88
M_4741,Engineering,3248,101,69,4.66
M_4742,Engineering,3284,72,91,5.12
M_4743,Data Science,2794,132,76,3.87
M_4744,Sales,1490,34,43,5.99
M_4745,Engineering,3742,105,76,3.67
M_4746,Engineering,4333,102,84,5.86
M_4747,Engineering,2632,59,74,5.67
M_4748,HR,2959,90,41,5.57
M_4749,Customer Support,2681,114,47,4.33
M_4750,Sales,2977,174,33,6.45
M_4751,Marketing,2392,131,29,5.27
M_4752,Operations,2468,135,42,4.55
M_4753,Marketing,3315,89,35,5.14
M_4754,Product Management,4611,141,80,5.69
M_4755,Product Management,1239,28,36,4.97
M_4756,Engineering,2406,123,28,6.56
M_4757,Customer Support,1437,32,33,5.16
M_4758,Marketing,3932,166,147,5.85
M_4759,Data Science,1971,58,66,3.67
M_4760,Marketing,1201,35,23,5.12
M_4761,Data Science,3074,183,116,4.37
M_4762,Customer Support,4069,204,80,4.75
M_4763,Sales,3097,165,37,5.59
M_4764,Finance,2684,115,106,4.73
M_4765,Data Science,2868,157,103,6.04
M_4766,Product Management,3773,172,90,5.6
M_4767,Engineering,1713,99,51,6.09
M_4768,Operations,2399,74,72,3.73
M_4769,Sales,2092,91,33,6.12
M_4770,Engineering,1448,68,23,6.08
M_4771,HR,2204,78,53,6.32
M_4772,Sales,3496,192,130,4.53
M_4773,Customer Support,3009,178,30,4.79
M_4774,Sales,3079,122,103,6.77
M_4775,Customer Support,2631,93,30,4.68
M_4776,Engineering,2970,115,72,4.42
M_4777,Sales,1779,96,51,4.61
M_4778,Sales,2221,101,67,5.05
M_4779,Sales,2672,58,31,4.31
